aX,aY,aZ,gX,gY,gZ
0.073,-0.101,1.490,-65.613,-12.756,10.803
0.047,-0.074,1.474,-57.617,-23.743,11.536
-0.010,-0.046,1.426,-44.800,-33.447,10.864
-0.075,-0.043,1.370,-29.358,-38.391,8.118
-0.074,-0.034,1.328,-14.587,-38.208,3.784
-0.047,-0.052,1.336,-3.052,-35.706,-0.305
-0.022,-0.086,1.405,1.160,-32.837,-2.991
0.028,-0.115,1.495,-3.845,-30.151,-4.883
0.100,-0.115,1.581,-15.259,-27.527,-5.615
0.117,-0.111,1.681,-28.198,-26.489,-5.371
0.130,-0.109,1.753,-39.856,-27.405,-4.944
0.155,-0.073,1.739,-46.570,-31.433,-4.089
0.141,-0.033,1.664,-45.410,-35.706,-2.258
0.105,-0.007,1.570,-37.415,-37.537,-0.122
0.066,-0.013,1.516,-26.123,-37.048,2.258
0.041,-0.025,1.492,-16.113,-34.180,4.333
0.039,-0.028,1.486,-8.545,-27.344,5.493
0.049,-0.036,1.510,-3.540,-19.043,4.883
0.071,-0.027,1.529,-1.282,-11.841,4.028
0.098,-0.021,1.518,-0.366,-6.104,3.418
0.126,-0.025,1.508,1.099,-1.282,1.953
0.124,-0.023,1.501,2.502,2.869,0.977
0.119,-0.028,1.496,3.235,5.615,1.099
0.110,-0.039,1.489,3.601,6.409,1.404
0.095,-0.051,1.490,4.089,5.005,1.587
0.072,-0.054,1.489,5.005,1.953,1.221
0.074,-0.056,1.489,6.348,-0.977,0.671
0.076,-0.069,1.500,8.179,-3.174,0.000
0.067,-0.069,1.488,8.667,-5.188,-0.977
0.056,-0.064,1.465,8.301,-6.470,-2.197
0.046,-0.042,1.422,8.484,-7.202,-3.662
0.025,-0.023,1.402,10.071,-6.531,-4.578
0.028,-0.029,1.406,12.695,-2.930,-4.456
0.039,-0.038,1.408,14.587,5.127,-4.395
0.046,-0.048,1.425,15.381,13.306,-4.517
0.041,-0.057,1.439,15.015,18.494,-3.906
0.020,-0.065,1.441,13.184,20.935,-3.784
0.009,-0.058,1.424,9.888,22.583,-3.845
-0.013,-0.055,1.399,7.385,24.048,-3.052
-0.050,-0.046,1.369,7.874,24.597,-2.319
-0.062,-0.040,1.339,11.353,23.987,-1.709
-0.051,-0.059,1.326,16.663,22.034,-1.099
-0.048,-0.083,1.311,20.752,19.958,-0.854
-0.041,-0.094,1.300,21.545,19.592,0.000
-0.035,-0.090,1.273,19.653,21.179,1.160
-0.020,-0.082,1.238,18.127,23.987,1.953
-0.022,-0.090,1.201,18.616,27.405,3.052
-0.014,-0.104,1.155,19.287,30.212,4.456
-0.025,-0.110,1.115,16.846,29.358,3.784
-0.062,-0.097,1.075,11.902,26.978,3.357
-0.103,-0.080,1.048,6.470,29.541,4.211
-0.141,-0.057,1.037,3.540,34.851,4.822
-0.162,-0.053,1.043,4.578,39.368,4.883
-0.166,-0.050,1.074,10.193,41.321,4.517
-0.153,-0.052,1.114,19.287,40.405,3.967
-0.111,-0.074,1.113,29.236,39.185,4.517
-0.052,-0.121,1.077,36.255,39.246,6.165
0.009,-0.154,1.017,37.781,38.879,8.606
0.073,-0.182,0.958,33.875,36.438,10.803
0.095,-0.167,0.867,26.306,31.494,11.597
0.078,-0.145,0.794,17.700,25.635,10.681
0.024,-0.118,0.753,10.681,20.508,8.362
-0.014,-0.080,0.711,4.761,17.273,4.822
-0.033,-0.050,0.692,0.244,16.724,1.160
-0.055,-0.044,0.699,-1.892,19.714,-0.977
-0.082,-0.042,0.729,-2.441,24.597,-0.549
-0.090,-0.043,0.762,-0.793,28.748,1.526
-0.074,-0.052,0.796,2.319,31.982,3.723
-0.043,-0.081,0.821,6.042,36.072,5.859
-0.012,-0.106,0.823,8.240,39.429,7.385
0.001,-0.122,0.779,8.240,39.795,8.545
0.037,-0.142,0.735,8.057,36.377,7.935
0.078,-0.146,0.695,7.080,30.273,6.165
0.070,-0.128,0.670,5.920,22.766,4.456
0.064,-0.099,0.633,4.578,18.127,4.883
0.050,-0.077,0.588,2.502,18.921,5.127
0.015,-0.075,0.556,-1.099,24.231,6.714
-0.004,-0.083,0.523,-6.592,32.471,8.301
-0.015,-0.075,0.486,-12.695,40.649,8.362
-0.010,-0.066,0.441,-16.846,43.884,7.080
0.014,-0.065,0.417,-18.127,43.335,5.554
0.044,-0.063,0.409,-17.517,42.175,4.700
0.071,-0.064,0.392,-15.503,41.931,5.371
0.107,-0.078,0.384,-12.695,41.443,6.104
0.157,-0.083,0.384,-10.620,39.673,5.981
0.178,-0.083,0.396,-9.521,35.400,5.615
0.166,-0.075,0.388,-9.094,30.151,6.165
0.140,-0.074,0.368,-9.583,25.879,7.202
0.117,-0.074,0.358,-10.376,24.597,8.301
0.109,-0.075,0.339,-12.146,26.245,9.460
0.107,-0.082,0.325,-15.503,29.053,10.010
0.102,-0.084,0.320,-18.982,29.053,9.888
0.092,-0.077,0.329,-20.996,24.841,9.277
0.080,-0.073,0.344,-20.752,17.944,8.362
0.077,-0.067,0.350,-18.494,10.132,7.324
0.098,-0.064,0.335,-13.550,1.099,5.371
0.136,-0.069,0.320,-7.141,-9.033,2.258
0.156,-0.069,0.300,-0.244,-20.874,-0.732
0.159,-0.069,0.302,7.263,-30.884,-3.723
0.155,-0.081,0.317,13.733,-37.292,-5.737
0.151,-0.093,0.347,18.066,-40.588,-6.348
0.141,-0.107,0.389,18.799,-41.199,-6.226
0.149,-0.110,0.423,17.029,-41.504,-6.409
0.146,-0.105,0.457,14.160,-42.847,-6.470
0.136,-0.103,0.493,10.254,-42.725,-5.920
0.117,-0.088,0.509,5.859,-41.809,-5.432
0.104,-0.082,0.514,2.014,-41.443,-5.432
0.096,-0.080,0.522,-0.732,-41.870,-5.920
0.079,-0.078,0.530,-2.747,-43.274,-5.737
0.052,-0.086,0.546,-2.991,-45.166,-4.761
0.026,-0.100,0.557,-0.122,-47.363,-4.761
0.006,-0.113,0.568,4.456,-50.415,-4.944
-0.005,-0.115,0.586,9.155,-53.894,-5.493
-0.003,-0.108,0.599,13.062,-55.969,-6.226
0.010,-0.102,0.652,15.808,-54.688,-6.653
-0.022,-0.098,0.700,15.442,-50.598,-7.080
-0.052,-0.081,0.735,12.512,-47.302,-8.606
-0.055,-0.092,0.796,7.996,-43.274,-10.437
-0.037,-0.119,0.835,0.549,-38.513,-11.475
-0.007,-0.144,0.885,-10.681,-32.166,-11.230
-0.003,-0.153,0.887,-23.010,-27.466,-8.972
-0.021,-0.129,0.853,-31.738,-23.865,-6.226
-0.055,-0.111,0.799,-32.532,-20.447,-4.028
-0.102,-0.068,0.736,-26.001,-18.066,-1.648
-0.121,-0.022,0.687,-11.536,-17.578,-1.099
-0.156,0.011,0.657,9.338,-16.235,-1.709
-0.191,-0.008,0.662,32.471,-11.841,-3.662
-0.175,-0.050,0.771,49.377,-1.892,-6.409
-0.105,-0.099,0.931,54.871,10.498,-8.789
-0.012,-0.150,1.090,47.424,21.118,-8.911
0.112,-0.207,1.198,27.283,26.428,-7.751
0.202,-0.223,1.228,-2.869,25.146,-6.287
0.201,-0.184,1.195,-36.621,22.583,-1.160
0.143,-0.108,1.147,-64.514,20.996,7.874
0.042,-0.029,1.017,-77.698,11.719,14.526
-0.092,0.026,0.879,-74.768,-0.793,17.212
-0.196,0.056,0.783,-59.082,-7.751,13.306
-0.201,0.052,0.760,-36.804,-12.512,4.272
-0.189,0.026,0.807,-13.977,-16.113,-4.639
-0.120,-0.016,0.907,3.784,-12.146,-10.010
0.052,-0.058,1.102,14.648,-0.488,-14.587
0.142,-0.138,1.288,17.212,5.249,-12.512
0.242,-0.199,1.497,8.667,7.629,-3.845
0.309,-0.212,1.638,-6.531,5.859,2.258
0.248,-0.165,1.657,-23.071,-2.747,4.333
0.153,-0.061,1.548,-34.546,-11.230,4.272
0.090,0.010,1.348,-36.255,-17.822,4.761
-0.012,0.077,1.172,-27.893,-25.330,4.883
-0.103,0.112,1.092,-13.794,-32.898,2.319
-0.093,0.077,1.110,0.549,-37.354,-2.136
-0.028,0.037,1.232,8.545,-37.842,-4.089
0.073,-0.012,1.393,7.812,-33.813,-1.953
0.122,-0.040,1.554,2.808,-27.893,2.319
0.201,-0.045,1.741,-1.953,-20.142,5.432
0.222,-0.057,1.815,-2.930,-22.156,5.615
0.227,-0.049,1.818,0.977,-29.114,3.662
0.187,-0.048,1.791,9.155,-29.663,0.488
0.121,-0.052,1.747,19.531,-29.785,-3.601
0.107,-0.076,1.714,26.123,-31.250,-6.409
0.116,-0.088,1.696,27.161,-34.180,-7.751
0.125,-0.103,1.697,24.780,-37.292,-7.812
0.142,-0.112,1.719,19.897,-34.973,-5.737
0.162,-0.132,1.731,13.428,-27.283,-2.808
0.186,-0.136,1.724,5.676,-17.883,-0.488
0.181,-0.137,1.698,-0.793,-10.986,1.831
0.158,-0.124,1.649,-5.188,-7.507,3.662
0.123,-0.114,1.596,-7.263,-5.920,5.432
0.105,-0.109,1.539,-7.446,-5.005,6.775
0.097,-0.109,1.486,-7.202,-3.723,7.446
0.097,-0.110,1.439,-7.812,-2.563,7.996
0.089,-0.114,1.412,-9.094,-3.235,7.568
0.083,-0.116,1.410,-11.353,-4.395,6.104
0.085,-0.105,1.402,-14.832,-6.287,3.784
0.084,-0.083,1.390,-18.066,-8.240,1.648
0.096,-0.076,1.384,-20.203,-9.949,0.549
0.098,-0.059,1.352,-21.667,-11.902,0.000
0.093,-0.028,1.344,-22.278,-12.573,0.183
0.053,-0.012,1.340,-21.179,-12.024,0.183
0.044,0.000,1.320,-18.799,-9.583,-0.305
0.041,0.007,1.303,-14.771,-6.409,-0.854
0.013,0.000,1.317,-8.789,-3.174,-0.793
-0.026,-0.006,1.322,-1.465,-0.244,-0.610
-0.050,-0.011,1.324,6.714,3.052,0.061
-0.046,-0.015,1.321,16.663,6.287,0.488
-0.042,-0.028,1.329,27.161,6.104,0.916
-0.043,-0.060,1.337,34.790,3.052,1.343
-0.046,-0.080,1.323,37.048,-0.732,1.343
-0.061,-0.078,1.299,35.339,-2.930,1.709
-0.090,-0.078,1.271,33.264,-2.197,2.563
-0.069,-0.077,1.217,33.386,2.319,4.272
-0.062,-0.092,1.177,33.997,8.545,5.615
-0.084,-0.111,1.145,32.593,14.282,7.751
-0.060,-0.104,1.114,28.381,20.630,9.277
-0.041,-0.099,1.095,23.193,26.611,8.362
-0.047,-0.107,1.099,18.616,30.029,7.690
-0.079,-0.110,1.100,13.123,31.128,6.958
-0.134,-0.108,1.102,8.301,31.189,5.981
-0.176,-0.080,1.089,7.507,30.823,5.066
-0.181,-0.069,1.063,12.756,29.419,3.845
-0.126,-0.088,1.030,20.264,29.602,4.028
-0.061,-0.113,1.011,23.926,32.532,6.592
0.023,-0.112,0.982,23.437,38.391,9.399
0.072,-0.134,0.970,19.226,44.922,10.925
0.067,-0.135,0.976,12.573,48.584,11.841
0.042,-0.128,0.974,4.883,50.781,11.719
0.025,-0.118,0.952,-1.770,52.185,11.353
0.036,-0.110,0.926,-4.700,51.575,10.681
0.012,-0.094,0.901,-3.418,48.340,9.766
-0.039,-0.076,0.884,1.953,43.335,8.484
-0.059,-0.066,0.867,9.399,37.964,6.409
-0.043,-0.062,0.855,17.151,32.593,4.700
-0.031,-0.068,0.849,22.156,28.076,3.906
-0.004,-0.099,0.847,24.475,24.292,2.563
0.047,-0.144,0.860,20.935,22.461,1.099
0.108,-0.156,0.881,10.864,22.278,0.305
0.120,-0.145,0.881,-0.732,23.437,-0.183
0.101,-0.139,0.860,-7.996,25.452,0.916
0.072,-0.114,0.815,-9.827,28.198,2.380
0.025,-0.084,0.755,-6.226,31.372,2.869
-0.022,-0.080,0.703,1.892,33.264,3.479
-0.021,-0.077,0.670,10.315,33.386,4.211
-0.012,-0.073,0.640,16.296,32.349,3.906
0.000,-0.078,0.618,19.104,31.311,3.967
-0.015,-0.091,0.619,17.883,31.738,4.272
-0.019,-0.100,0.637,13.123,32.349,4.272
-0.008,-0.105,0.651,6.531,31.067,3.235
-0.005,-0.112,0.664,0.183,29.114,2.258
0.010,-0.114,0.658,-4.456,29.724,3.113
0.017,-0.113,0.627,-6.714,32.166,5.188
-0.002,-0.112,0.578,-7.141,33.325,7.874
0.007,-0.085,0.526,-5.737,34.119,10.315
0.007,-0.075,0.474,-3.662,34.668,11.597
0.009,-0.072,0.429,-2.075,35.034,13.367
0.022,-0.069,0.398,-1.648,34.729,14.221
0.037,-0.073,0.374,-2.258,34.180,14.343
0.053,-0.075,0.352,-3.052,33.630,14.282
0.042,-0.080,0.344,-3.906,32.593,13.977
0.027,-0.087,0.352,-5.188,31.372,13.367
0.037,-0.091,0.348,-7.019,30.396,11.963
0.080,-0.106,0.351,-9.216,30.029,9.888
0.126,-0.119,0.364,-11.902,28.259,8.179
0.151,-0.123,0.358,-14.404,22.766,5.676
0.160,-0.117,0.340,-16.418,14.160,1.892
0.149,-0.094,0.311,-16.235,4.883,-1.221
0.124,-0.078,0.282,-13.611,-3.906,-3.601
0.112,-0.070,0.260,-10.193,-12.573,-5.737
0.125,-0.061,0.252,-7.324,-22.339,-7.324
0.148,-0.056,0.256,-5.310,-32.410,-8.606
0.168,-0.051,0.267,-4.456,-41.199,-9.521
0.178,-0.050,0.287,-4.517,-46.692,-9.827
0.194,-0.049,0.324,-4.944,-48.218,-9.460
0.220,-0.057,0.380,-6.653,-46.143,-8.362
0.216,-0.062,0.432,-9.399,-43.213,-6.104
0.198,-0.070,0.489,-11.841,-40.710,-4.089
0.168,-0.074,0.535,-14.343,-38.513,-2.563
0.136,-0.074,0.578,-16.174,-36.804,-1.282
0.109,-0.076,0.606,-16.174,-36.316,-0.732
0.086,-0.076,0.617,-14.465,-36.499,-0.427
0.050,-0.078,0.611,-11.230,-37.598,0.000
0.021,-0.069,0.601,-6.226,-40.466,0.000
0.024,-0.066,0.586,-0.793,-44.556,-0.793
0.039,-0.062,0.567,3.723,-50.110,-1.953
0.041,-0.047,0.557,7.019,-54.077,-3.784
0.023,-0.049,0.559,9.399,-56.213,-6.042
0.011,-0.058,0.602,10.254,-56.580,-8.667
-0.012,-0.063,0.643,9.155,-55.176,-11.536
-0.042,-0.082,0.701,7.446,-51.208,-13.977
-0.052,-0.102,0.733,4.822,-44.067,-15.442
-0.071,-0.109,0.739,1.953,-35.217,-15.320
-0.090,-0.106,0.750,1.404,-29.419,-14.221
-0.105,-0.109,0.748,3.479,-28.809,-12.451
-0.109,-0.084,0.738,7.507,-29.663,-10.498
-0.101,-0.070,0.742,14.954,-30.823,-9.155
-0.080,-0.052,0.764,22.217,-31.982,-8.118
-0.060,-0.090,0.787,23.926,-31.311,-7.935
-0.036,-0.132,0.804,17.456,-28.076,-8.606
-0.023,-0.183,0.811,4.150,-22.278,-9.399
-0.023,-0.198,0.804,-12.573,-16.174,-9.644
-0.063,-0.183,0.783,-29.236,-9.949,-9.399
-0.146,-0.177,0.799,-41.809,-2.258,-8.118
-0.181,-0.179,0.861,-47.791,4.456,-7.263
-0.203,-0.145,0.891,-44.922,0.854,-10.803
-0.207,-0.085,0.908,-33.081,-8.118,-14.526
-0.198,-0.028,0.958,-11.719,-19.775,-18.311
-0.179,-0.046,1.042,13.428,-32.593,-23.621
-0.156,-0.074,1.128,30.701,-40.833,-27.466
-0.176,-0.066,1.195,36.377,-40.649,-27.527
-0.207,-0.094,1.241,32.654,-29.480,-23.865
-0.179,-0.143,1.264,17.090,-10.986,-18.188
-0.078,-0.211,1.264,-9.888,6.470,-12.024
0.092,-0.221,1.358,-43.091,16.052,-8.728
0.093,-0.228,1.470,-73.486,0.549,-3.723
0.006,-0.190,1.554,-96.313,-29.541,3.174
-0.022,-0.085,1.595,-107.422,-49.805,4.883
-0.044,0.021,1.598,-102.966,-49.866,5.249
-0.031,0.098,1.551,-84.045,-39.673,6.836
-0.004,0.112,1.519,-57.739,-29.541,7.263
0.024,0.109,1.518,-35.767,-21.118,8.606
0.026,0.086,1.524,-25.269,-14.160,13.672
0.024,0.074,1.549,-25.330,-11.292,19.287
0.027,0.089,1.599,-32.288,-10.986,22.278
-0.017,0.129,1.658,-39.429,-12.207,24.231
0.008,0.194,1.747,-40.710,-10.376,23.926
0.026,0.199,1.776,-32.593,-17.456,19.043
0.054,0.184,1.779,-19.653,-22.461,13.916
0.084,0.152,1.752,-8.423,-18.127,10.864
0.095,0.131,1.734,-0.671,-13.000,8.362
0.081,0.128,1.709,3.052,-9.460,7.874
0.070,0.130,1.687,4.395,-7.263,8.545
0.060,0.119,1.657,5.127,-6.836,9.766
0.051,0.110,1.643,4.761,-5.859,10.803
0.041,0.098,1.622,2.441,-4.395,11.230
0.034,0.100,1.585,-0.610,-2.319,11.108
0.029,0.101,1.540,-2.380,0.244,10.742
0.034,0.100,1.492,-1.099,2.136,9.277
0.033,0.098,1.452,2.319,2.869,7.263
0.023,0.094,1.413,7.629,3.174,5.310
0.027,0.079,1.373,13.794,4.211,3.113
0.033,0.069,1.342,18.921,4.822,1.099
0.054,0.055,1.320,21.790,4.517,-0.549
0.069,0.047,1.310,22.766,4.272,-1.831
0.084,0.044,1.314,22.156,4.150,-2.869
0.091,0.043,1.331,20.691,3.967,-2.869
0.080,0.038,1.340,19.348,3.723,-2.869
0.064,0.027,1.354,18.860,3.357,-3.601
0.059,0.031,1.368,18.127,2.563,-4.639
0.050,0.034,1.377,18.005,1.770,-4.883
0.049,0.025,1.391,18.799,3.296,-4.211
0.044,0.037,1.395,21.301,6.165,-2.625
0.046,0.033,1.398,25.879,7.263,-0.488
0.032,0.015,1.389,31.006,8.484,2.319
-0.010,0.000,1.379,34.058,9.521,4.883
-0.046,-0.011,1.375,35.034,9.583,6.653
-0.062,-0.026,1.373,33.813,9.338,7.263
-0.056,-0.055,1.362,30.334,9.399,7.996
-0.040,-0.063,1.339,23.071,11.414,8.484
-0.024,-0.049,1.305,14.160,16.174,9.460
-0.035,-0.038,1.269,6.165,24.231,11.841
-0.100,-0.029,1.250,1.465,34.424,14.404
-0.164,-0.015,1.244,2.136,43.823,15.625
-0.206,-0.009,1.246,8.423,51.147,15.747
-0.203,-0.025,1.240,17.883,58.411,15.137
-0.184,-0.055,1.252,27.222,66.528,14.587
-0.169,-0.076,1.262,34.302,70.679,14.343
-0.138,-0.100,1.235,38.025,69.031,14.099
-0.114,-0.119,1.193,37.842,64.087,13.184
-0.089,-0.110,1.135,34.241,59.631,11.780
-0.074,-0.102,1.076,30.029,57.251,10.681
-0.083,-0.076,1.046,28.870,55.603,10.071
-0.098,-0.077,1.028,31.006,53.345,9.094
-0.103,-0.084,1.004,33.569,52.734,9.460
-0.085,-0.101,0.981,34.668,55.664,9.705
-0.033,-0.124,0.963,33.447,60.547,9.583
0.022,-0.146,0.952,28.809,64.026,9.949
0.051,-0.157,0.938,21.545,63.599,11.841
0.024,-0.144,0.911,12.695,60.608,14.954
-0.011,-0.125,0.874,6.042,56.152,15.503
-0.018,-0.114,0.817,3.052,49.866,14.832
0.004,-0.111,0.758,4.333,40.588,11.475
0.025,-0.099,0.696,7.019,29.785,7.751
0.039,-0.085,0.640,11.414,19.531,4.700
0.032,-0.066,0.591,17.639,11.108,2.869
0.009,-0.068,0.561,25.330,4.944,0.061
0.010,-0.070,0.576,31.189,2.441,-2.197
0.018,-0.085,0.611,33.325,3.113,-3.784
0.048,-0.101,0.641,30.579,5.859,-4.272
0.077,-0.121,0.656,23.254,11.047,-4.700
0.081,-0.124,0.652,13.000,17.639,-4.456
0.072,-0.118,0.626,2.686,24.658,-3.845
0.059,-0.112,0.578,-4.272,31.006,-3.845
0.046,-0.110,0.528,-6.714,35.217,-4.456
0.047,-0.106,0.494,-6.653,36.011,-5.127
0.048,-0.095,0.473,-5.127,34.729,-5.981
0.071,-0.089,0.456,-2.991,33.386,-6.836
0.106,-0.083,0.446,-1.038,34.485,-7.019
0.134,-0.073,0.441,0.000,37.720,-5.859
0.145,-0.077,0.451,0.793,42.236,-4.028
0.156,-0.078,0.454,1.770,47.119,-1.953
0.160,-0.088,0.467,3.235,49.927,-0.732
0.163,-0.092,0.485,4.089,50.537,0.549
